0.0000,0.000914,-0.001074
0.0200,0.000914,-0.001074
0.0400,0.000914,-0.001074
0.0600,0.000914,-0.001074
0.0800,0.000914,-0.001074
0.1000,0.000914,-0.001074
0.1200,0.000914,-0.001074
0.1400,0.000914,-0.001074
0.1600,0.000914,-0.001074
0.1800,0.000914,-0.001074
0.2000,0.000914,-0.001074
0.2200,0.000914,-0.001074
0.2400,0.000914,-0.001074
0.2600,0.000914,-0.001074
0.2800,0.000914,-0.001074
0.3000,0.000914,-0.001074
0.3200,0.000914,-0.001074
0.3400,0.000914,-0.001074
0.3600,0.000914,-0.001074
0.3800,0.000914,-0.001074
0.4000,0.000914,-0.001074
0.4200,0.000914,-0.001074
0.4400,0.000914,-0.001074
0.4600,0.000914,-0.001074
0.4800,0.000914,-0.001074
0.5000,0.000914,-0.001074
0.5200,0.000953,0.001059
0.5400,0.000457,-0.001247
0.5600,0.000148,-0.001638
0.5800,-0.000155,-0.001648
0.6000,-0.000480,-0.001589
0.6200,-0.000821,-0.001529
0.6400,-0.001184,-0.001476
0.6600,-0.001542,-0.001439
0.6800,-0.001908,-0.001404
0.7000,-0.002289,-0.001371
0.7200,-0.002686,-0.001340
0.7400,-0.003097,-0.001313
0.7600,-0.003503,-0.001295
0.7800,-0.003950,-0.001523
0.8000,-0.004350,-0.001308
0.8200,-0.004870,-0.001834
0.8400,-0.005244,-0.001314
0.8600,-0.005651,-0.001093
0.8800,-0.006017,-0.000990
0.9000,-0.006384,-0.000917
0.9200,-0.006757,-0.000853
0.9400,-0.007135,-0.000794
0.9600,-0.007531,-0.000735
0.9800,-0.007930,-0.000677
1.0000,-0.008339,-0.000621
1.0200,-0.008756,-0.000564
1.0400,-0.009153,-0.000498
1.0600,-0.009519,-0.000428
1.0800,-0.009884,-0.000381
1.1000,-0.010195,-0.000302
1.1200,-0.010375,-0.000243
1.1400,-0.010573,-0.000196
1.1600,-0.010788,-0.000145
1.1800,-0.010998,-0.000108
1.2000,-0.011176,-0.000066
1.2200,-0.011332,-0.000011
1.2400,-0.011486,0.000046
1.2600,-0.011639,0.000102
1.2800,-0.011797,0.000160
1.3000,-0.011958,0.000216
1.3200,-0.012122,0.000272
1.3400,-0.009377,0.000381
1.3600,-0.008439,0.000243
1.3800,-0.008111,0.000482
1.4000,-0.008002,0.000705
1.4200,-0.007963,0.000810
1.4400,-0.007923,0.000873
1.4600,-0.007868,0.000921
1.4800,-0.007694,0.000627
1.5000,-0.005601,0.000840
1.5200,-0.004539,0.001186
1.5400,-0.003367,-0.000772
1.5600,-0.002480,0.000664
1.5800,-0.001978,0.001206
1.6000,-0.001601,0.001546
1.6200,0.000002,0.001564
1.6400,0.000511,0.001738
1.6600,0.000824,0.001874
1.6800,0.000993,0.001998
1.7000,0.001063,0.002115
1.7200,0.001021,0.002231
1.7400,0.000868,0.002336
1.7600,0.000601,0.002471
1.7800,0.000207,0.002591
1.8000,-0.000276,0.002703
1.8200,-0.000862,0.002820
1.8400,-0.001539,0.002939
1.8600,-0.002351,0.003067
1.8800,-0.003256,0.003185
1.9000,-0.004276,0.004152
1.9200,-0.005347,0.005060
1.9400,-0.006299,0.003878
1.9600,-0.007311,0.003485
1.9800,-0.008409,0.003359
2.0000,-0.009569,0.003348
2.0200,-0.010557,0.003419
2.0400,-0.011187,0.003402
2.0600,-0.011698,0.003398
2.0800,-0.012175,0.003415
2.1000,-0.012663,0.003437
2.1200,-0.013182,0.003460
2.1400,-0.011649,0.003577
2.1600,-0.011518,0.003528
2.1800,-0.011593,0.003461
2.2000,-0.011718,0.003410
2.2200,-0.011845,0.003374
2.2400,-0.011960,0.003350
2.2600,-0.012056,0.003334
2.2800,-0.012138,0.003324
2.3000,-0.012205,0.003317
2.3200,-0.012259,0.003311
2.3400,-0.012304,0.003307
2.3600,-0.012337,0.003303
2.3800,-0.012364,0.003299
2.4000,-0.012384,0.003295
2.4200,-0.012402,0.003292
2.4400,-0.012413,0.003289
2.4600,-0.012423,0.003285
2.4800,-0.012428,0.003282
2.5000,-0.012432,0.003279
2.5200,-0.012435,0.003275
2.5400,-0.012436,0.003272
2.5600,-0.012436,0.003270
2.5800,-0.012437,0.003267
2.6000,-0.012437,0.003262
2.6200,-0.012437,0.003257
2.6400,-0.012437,0.003252
2.6600,-0.012434,0.003247
2.6800,-0.012432,0.003242
2.7000,-0.012430,0.003238
2.7200,-0.012428,0.003234
2.7400,-0.012426,0.003230
2.7600,-0.012423,0.003226
2.7800,-0.012420,0.003223
2.8000,-0.012417,0.003219
2.8200,-0.012414,0.003216
2.8400,-0.012412,0.003214
2.8600,-0.012409,0.003211
2.8800,-0.012406,0.003208
2.9000,-0.012403,0.003206
2.9200,-0.012400,0.003204
2.9400,-0.012342,0.003190
2.9600,-0.012324,0.003194
2.9800,-0.012329,0.003199
3.0000,-0.012339,0.003202
3.0200,-0.012349,0.003203
3.0400,-0.012359,0.003202
3.0600,-0.012367,0.003201
3.0800,-0.012374,0.003200
3.1000,-0.012380,0.003198
3.1200,-0.012385,0.003197
3.1400,-0.012390,0.003196
3.1600,-0.012395,0.003195
3.1800,-0.012399,0.003194
3.2000,-0.012403,0.003194
3.2200,-0.012407,0.003194
3.2400,-0.012410,0.003194
3.2600,-0.012414,0.003195
3.2800,-0.012417,0.003195
3.3000,-0.012420,0.003196
3.3200,-0.012423,0.003197
3.3400,-0.012424,0.003199
3.3600,-0.012427,0.003200
3.3800,-0.012430,0.003201
3.4000,-0.012433,0.003203
3.4200,-0.012436,0.003204
3.4400,-0.012438,0.003206
3.4600,-0.012441,0.003208
3.4800,-0.012443,0.003209
3.5000,-0.012446,0.003211
3.5200,-0.012448,0.003213
3.5400,-0.012451,0.003215
3.5600,-0.012454,0.003218
3.5800,-0.012456,0.003220
3.6000,-0.012458,0.003222
3.6200,-0.012460,0.003224
3.6400,-0.012462,0.003227
3.6600,-0.012464,0.003230
3.6800,-0.012466,0.003232
3.7000,-0.012468,0.003235
3.7200,-0.012470,0.003238
3.7400,-0.012456,0.003281
3.7600,-0.012463,0.003281
3.7800,-0.012466,0.003277
3.8000,-0.012469,0.003273
3.8200,-0.012471,0.003270
3.8400,-0.012473,0.003267
3.8600,-0.012474,0.003264
3.8800,-0.012475,0.003262
3.9000,-0.012476,0.003260
3.9200,-0.012476,0.003258
3.9400,-0.012476,0.003257
3.9600,-0.012476,0.003255
3.9800,-0.012476,0.003254
4.0000,-0.012476,0.003253
4.0200,-0.012476,0.003253
4.0400,-0.012476,0.003252
4.0600,-0.012476,0.003251
4.0800,-0.012476,0.003251
4.1000,-0.012476,0.003250
4.1200,-0.012475,0.003250
4.1400,-0.012475,0.003250
4.1600,-0.012475,0.003250
4.1800,-0.012474,0.003250
4.2000,-0.012474,0.003249
4.2200,-0.012474,0.003249
4.2400,-0.012473,0.003249
4.2600,-0.012473,0.003249
4.2800,-0.012473,0.003249
4.3000,-0.012473,0.003249
4.3200,-0.012473,0.003249
4.3400,-0.012472,0.003249
4.3600,-0.012472,0.003250
4.3800,-0.012472,0.003250
4.4000,-0.012472,0.003250
4.4200,-0.012471,0.003250
4.4400,-0.012471,0.003250
4.4600,-0.012471,0.003251
4.4800,-0.012470,0.003251
4.5000,-0.012470,0.003252
4.5200,-0.012470,0.003252
4.5400,-0.012488,0.003211
4.5600,-0.012480,0.003215
4.5800,-0.012477,0.003222
4.6000,-0.012475,0.003229
4.6200,-0.012474,0.003236
4.6400,-0.012474,0.003242
4.6600,-0.012474,0.003247
4.6800,-0.012474,0.003253
4.7000,-0.012474,0.003258
4.7200,-0.012474,0.003263
4.7400,-0.012474,0.003268
4.7600,-0.012475,0.003273
4.7800,-0.012475,0.003277
4.8000,-0.012475,0.003282
4.8200,-0.012475,0.003286
4.8400,-0.012476,0.003290
4.8600,-0.012476,0.003294
4.8800,-0.012475,0.003298
4.9000,-0.012475,0.003302
4.9200,-0.012475,0.003306
4.9400,-0.012474,0.003310
4.9600,-0.012473,0.003313
4.9800,-0.012473,0.003316
5.0000,-0.012472,0.003320
5.0200,-0.012471,0.003323
5.0400,-0.012470,0.003326
5.0600,-0.012469,0.003329
5.0800,-0.012468,0.003332
5.1000,-0.012466,0.003334
5.1200,-0.012465,0.003337
5.1400,-0.012463,0.003339
5.1600,-0.012462,0.003341
5.1800,-0.012460,0.003344
5.2000,-0.012459,0.003346
5.2200,-0.012457,0.003348
5.2400,-0.012455,0.003349
5.2600,-0.012453,0.003351
5.2800,-0.012450,0.003352
5.3000,-0.012448,0.003354
5.3200,-0.012446,0.003355
5.3400,-0.012433,0.003365
5.3600,-0.012439,0.003359
5.3800,-0.012441,0.003355
5.4000,-0.012442,0.003352
5.4200,-0.012442,0.003350
5.4400,-0.012441,0.003349
5.4600,-0.012440,0.003348
5.4800,-0.012439,0.003347
5.5000,-0.012439,0.003347
5.5200,-0.012438,0.003346
5.5400,-0.012437,0.003346
5.5600,-0.012436,0.003345
5.5800,-0.012436,0.003345
5.6000,-0.012436,0.003345
5.6200,-0.012435,0.003344
5.6400,-0.012435,0.003344
5.6600,-0.012435,0.003343
5.6800,-0.012435,0.003343
5.7000,-0.012435,0.003342
5.7200,-0.012434,0.003342
5.7400,-0.012434,0.003341
5.7600,-0.012434,0.003340
5.7800,-0.012434,0.003340
5.8000,-0.012434,0.003339
5.8200,-0.012434,0.003338
5.8400,-0.012434,0.003338
5.8600,-0.012434,0.003337
5.8800,-0.012434,0.003336
5.9000,-0.012433,0.003335
5.9200,-0.012433,0.003335
5.9400,-0.012433,0.003334
5.9600,-0.012433,0.003333
5.9800,-0.012433,0.003332
6.0000,-0.012433,0.003331
6.0200,-0.012433,0.003330
6.0400,-0.012433,0.003329
6.0600,-0.012433,0.003329
6.0800,-0.012433,0.003328
6.1000,-0.012433,0.003327
6.1200,-0.012433,0.003326
6.1400,-0.012438,0.003316
6.1600,-0.012436,0.003317
6.1800,-0.012436,0.003318
6.2000,-0.012435,0.003320
6.2200,-0.012435,0.003322
6.2400,-0.012436,0.003323
6.2600,-0.012437,0.003324
6.2800,-0.012438,0.003325
6.3000,-0.012440,0.003325
6.3200,-0.012441,0.003325
6.3400,-0.012443,0.003325
6.3600,-0.012445,0.003325
6.3800,-0.012447,0.003324
6.4000,-0.012449,0.003323
6.4200,-0.012451,0.003322
6.4400,-0.012452,0.003321
6.4600,-0.012454,0.003320
6.4800,-0.012456,0.003318
6.5000,-0.012458,0.003317
6.5200,-0.012459,0.003315
6.5400,-0.012461,0.003313
6.5600,-0.012462,0.003311
6.5800,-0.012463,0.003309
6.6000,-0.012465,0.003307
6.6200,-0.012466,0.003304
6.6400,-0.012467,0.003302
6.6600,-0.012468,0.003299
6.6800,-0.012469,0.003297
6.7000,-0.012469,0.003294
6.7200,-0.012470,0.003291
6.7400,-0.012470,0.003288
6.7600,-0.012471,0.003285
6.7800,-0.012471,0.003282
6.8000,-0.012471,0.003279
6.8200,-0.012471,0.003275
6.8400,-0.012471,0.003272
6.8600,-0.012470,0.003269
6.8800,-0.012470,0.003265
6.9000,-0.012470,0.003262
6.9200,-0.012469,0.003258
6.9400,-0.010275,0.003173
6.9600,-0.009678,0.002984
6.9800,-0.009370,0.002927
7.0000,-0.009133,0.002898
7.0200,-0.008915,0.002873
7.0400,-0.008702,0.002854
7.0600,-0.008399,0.002789
7.0800,-0.008246,0.002868
7.1000,-0.008052,0.002946
7.1200,-0.007885,0.003000
7.1400,-0.004749,0.002869
7.1600,-0.003509,0.004538
7.1800,-0.002708,0.003634
7.2000,-0.002077,0.003155
7.2200,-0.001562,0.003048
7.2400,-0.000071,0.002903
7.2600,0.000491,0.003018
7.2800,0.000848,0.003101
7.3000,0.001077,0.003170
7.3200,0.001197,0.003240
7.3400,0.001203,0.003312
7.3600,0.001099,0.003380
7.3800,0.000887,0.003448
7.4000,0.000565,0.003510
7.4200,0.000138,0.003564
7.4400,-0.000404,0.003610
7.4600,-0.001054,0.003636
7.4800,-0.001799,0.003686
7.5000,-0.002675,0.003682
7.5200,-0.003647,0.003675
7.5400,-0.004556,0.001173
7.5600,-0.005628,0.003034
7.5800,-0.006674,0.003660
7.6000,-0.007765,0.003879
7.6200,-0.008913,0.003953
7.6400,-0.010009,0.004004
7.6600,-0.010793,0.003953
7.6800,-0.011448,0.003971
7.7000,-0.011969,0.003936
7.7200,-0.012463,0.003880
7.7400,-0.011478,0.002913
7.7600,-0.011022,0.002441
7.7800,-0.010881,0.002244
7.8000,-0.010874,0.002202
7.8200,-0.010921,0.002239
7.8400,-0.010990,0.002313
7.8600,-0.011060,0.002399
7.8800,-0.011127,0.002483
7.9000,-0.011186,0.002560
7.9200,-0.011240,0.002627
7.9400,-0.011283,0.002685
7.9600,-0.011320,0.002735
7.9800,-0.011352,0.002778
8.0000,-0.011378,0.002813
8.0200,-0.011403,0.002844
8.0400,-0.011422,0.002869
8.0600,-0.011439,0.002892
8.0800,-0.011456,0.002911
8.1000,-0.011471,0.002928
8.1200,-0.011486,0.002943
8.1400,-0.011498,0.002956
8.1600,-0.011512,0.002968
8.1800,-0.011525,0.002978
8.2000,-0.011537,0.002988
8.2200,-0.011550,0.002999
8.2400,-0.011562,0.003009
8.2600,-0.011574,0.003019
8.2800,-0.011587,0.003028
8.3000,-0.011600,0.003036
8.3200,-0.011615,0.003044
8.3400,-0.011628,0.003052
8.3600,-0.011642,0.003059
8.3800,-0.011657,0.003065
8.4000,-0.011672,0.003071
8.4200,-0.011687,0.003077
8.4400,-0.011704,0.003082
8.4600,-0.011719,0.003086
8.4800,-0.011735,0.003091
8.5000,-0.011751,0.003095
8.5200,-0.011767,0.003098
8.5400,-0.011004,0.003150
8.5600,-0.010934,0.003137
8.5800,-0.011067,0.003131
8.6000,-0.011250,0.003139
8.6200,-0.011433,0.003154
8.6400,-0.011607,0.003170
8.6600,-0.011767,0.003183
8.6800,-0.011915,0.003191
8.7000,-0.012053,0.003194
8.7200,-0.012181,0.003194
8.7400,-0.012303,0.003188
8.7600,-0.012418,0.003178
8.7800,-0.012529,0.003166
8.8000,-0.012635,0.003149
8.8200,-0.012737,0.003130
8.8400,-0.012835,0.003108
8.8600,-0.012828,0.003082
8.8800,-0.012910,0.003057
8.9000,-0.012999,0.003031
8.9200,-0.013086,0.003004
8.9400,-0.013172,0.002975
8.9600,-0.013255,0.002944
8.9800,-0.013337,0.002912
9.0000,-0.013416,0.002878
9.0200,-0.013494,0.002842
9.0400,-0.013568,0.002804
9.0600,-0.013640,0.002766
9.0800,-0.013710,0.002725
9.1000,-0.013776,0.002683
9.1200,-0.013840,0.002640
9.1400,-0.013901,0.002596
9.1600,-0.013959,0.002550
9.1800,-0.014014,0.002503
9.2000,-0.014066,0.002456
9.2200,-0.014114,0.002407
9.2400,-0.014159,0.002357
9.2600,-0.014200,0.002307
9.2800,-0.014238,0.002255
9.3000,-0.014272,0.002203
9.3200,-0.014304,0.002151
9.3400,-0.014968,0.000963
9.3600,-0.014719,0.000990
9.3800,-0.014550,0.001113
9.4000,-0.014462,0.001236
9.4200,-0.014419,0.001351
9.4400,-0.014400,0.001460
9.4600,-0.014390,0.001564
9.4800,-0.014382,0.001664
9.5000,-0.014370,0.001761
9.5200,-0.014352,0.001855
9.5400,-0.014327,0.001946
9.5600,-0.014294,0.002034
9.5800,-0.014254,0.002119
9.6000,-0.014206,0.002202
9.6200,-0.014152,0.002281
9.6400,-0.014092,0.002357
9.6600,-0.014026,0.002430
9.6800,-0.013954,0.002500
9.7000,-0.013877,0.002567
9.7200,-0.013796,0.002630
9.7400,-0.013711,0.002689
9.7600,-0.013622,0.002745
9.7800,-0.013529,0.002798
9.8000,-0.013434,0.002847
9.8200,-0.013336,0.002893
9.8400,-0.013237,0.002934
9.8600,-0.013135,0.002972
9.8800,-0.013032,0.003007
9.9000,-0.012928,0.003037
9.9200,-0.012823,0.003064
9.9400,-0.012717,0.003088
9.9600,-0.012612,0.003107
9.9800,-0.012507,0.003123
10.0000,-0.012403,0.003135
10.0200,-0.012300,0.003144
10.0400,-0.012198,0.003150
10.0600,-0.012097,0.003152
10.0800,-0.011999,0.003151
10.1000,-0.011903,0.003147
10.1200,-0.011808,0.003140
10.1400,-0.010899,0.002974
10.1600,-0.010952,0.002902
10.1800,-0.011054,0.002871
10.2000,-0.011137,0.002858
10.2200,-0.011202,0.002856
10.2400,-0.011252,0.002860
10.2600,-0.011291,0.002867
10.2800,-0.011322,0.002877
10.3000,-0.011345,0.002888
10.3200,-0.011362,0.002900
10.3400,-0.011375,0.002912
10.3600,-0.011385,0.002924
10.3800,-0.011391,0.002936
10.4000,-0.011394,0.002948
10.4200,-0.011396,0.002960
10.4400,-0.011395,0.002972
10.4600,-0.011392,0.002983
10.4800,-0.011388,0.002994
10.5000,-0.011383,0.003005
10.5200,-0.011376,0.003016
10.5400,-0.011368,0.003026
10.5600,-0.011360,0.003036
10.5800,-0.011350,0.003045
10.6000,-0.011340,0.003055
10.6200,-0.011328,0.003064
10.6400,-0.011317,0.003072
10.6600,-0.011304,0.003081
10.6800,-0.011291,0.003089
10.7000,-0.011277,0.003096
10.7200,-0.011263,0.003103
10.7400,-0.011249,0.003110
10.7600,-0.011233,0.003117
10.7800,-0.011218,0.003123
10.8000,-0.011202,0.003129
10.8200,-0.011186,0.003134
10.8400,-0.011169,0.003139
10.8600,-0.011153,0.003144
10.8800,-0.011136,0.003148
10.9000,-0.011119,0.003152
10.9200,-0.011101,0.003155
10.9400,-0.011830,0.003120
10.9600,-0.011743,0.003142
10.9800,-0.011603,0.003166
11.0000,-0.011465,0.003188
11.0200,-0.011334,0.003209
11.0400,-0.011208,0.003226
11.0600,-0.011088,0.003240
11.0800,-0.010973,0.003249
11.1000,-0.010862,0.003255
11.1200,-0.010755,0.003257
11.1400,-0.010651,0.003256
11.1600,-0.010550,0.003251
11.1800,-0.010452,0.003243
11.2000,-0.010357,0.003233
11.2200,-0.010265,0.003219
11.2400,-0.010176,0.003203
11.2600,-0.010089,0.003185
11.2800,-0.010005,0.003164
11.3000,-0.009923,0.003141
11.3200,-0.009844,0.003116
11.3400,-0.009767,0.003088
11.3600,-0.009694,0.003059
11.3800,-0.009623,0.003028
11.4000,-0.009515,0.002971
11.4200,-0.009453,0.002939
11.4400,-0.009389,0.002902
11.4600,-0.009327,0.002863
11.4800,-0.009269,0.002823
11.5000,-0.009214,0.002782
11.5200,-0.009161,0.002739
11.5400,-0.009113,0.002695
11.5600,-0.009067,0.002649
11.5800,-0.009025,0.002603
11.6000,-0.008986,0.002555
11.6200,-0.008951,0.002506
11.6400,-0.008919,0.002457
11.6600,-0.008891,0.002406
11.6800,-0.008866,0.002355
11.7000,-0.008845,0.002303
11.7200,-0.008827,0.002251
11.7400,-0.008650,0.001057
11.7600,-0.008817,0.001085
11.7800,-0.008902,0.001211
11.8000,-0.008918,0.001340
11.8200,-0.008898,0.001462
11.8400,-0.008863,0.001577
11.8600,-0.008825,0.001686
11.8800,-0.008791,0.001789
11.9000,-0.008766,0.001888
11.9200,-0.008750,0.001982
11.9400,-0.008745,0.002073
11.9600,-0.008751,0.002159
11.9800,-0.008767,0.002242
12.0000,-0.008792,0.002321
12.0200,-0.008826,0.002396
12.0400,-0.008868,0.002468
12.0600,-0.008918,0.002536
12.0800,-0.008975,0.002601
12.1000,-0.009038,0.002662
12.1200,-0.009107,0.002719
12.1400,-0.009181,0.002773
12.1600,-0.009259,0.002824
12.1800,-0.009342,0.002871
12.2000,-0.009430,0.002914
12.2200,-0.009520,0.002954
12.2400,-0.009614,0.002990
12.2600,-0.009710,0.003022
12.2800,-0.009809,0.003051
12.3000,-0.009909,0.003076
12.3200,-0.010011,0.003098
12.3400,-0.010109,0.003113
12.3600,-0.010208,0.003124
12.3800,-0.010308,0.003133
12.4000,-0.010409,0.003140
12.4200,-0.010510,0.003143
12.4400,-0.010612,0.003143
12.4600,-0.010712,0.003141
12.4800,-0.010812,0.003136
12.5000,-0.010911,0.003128
12.5200,-0.011009,0.003118
12.5400,-0.002114,0.003332
12.5600,0.001468,0.003137
12.5800,0.003981,0.002795
12.6000,0.026496,0.007564
12.6200,0.032348,0.007853
12.6400,0.023839,0.005942
12.6600,0.020372,0.005444
12.6800,0.026682,0.005234
12.7000,0.014391,0.002566
12.7200,0.008755,0.001785
12.7400,0.004517,0.001560
12.7600,0.001851,0.001191
12.7800,-0.001895,0.001688
12.8000,-0.005526,0.001742
12.8200,-0.008707,0.001327
12.8400,-0.013232,0.000905
12.8600,-0.015560,0.001213
12.8800,-0.018640,0.001316
12.9000,-0.022327,0.002292
12.9200,-0.028021,0.001391
12.9400,-0.032357,0.001273
12.9600,-0.035808,0.000745
12.9800,-0.038514,0.000408
13.0000,-0.041211,0.000110
13.0200,-0.043933,-0.000236
13.0400,-0.044831,0.000092
13.0600,-0.044984,0.000616
13.0800,-0.045997,0.000791
13.1000,-0.046915,0.000990
13.1200,-0.047923,0.001146
13.1400,-0.048998,0.001270
13.1600,-0.075171,0.002472
13.1800,-0.081756,0.002962
13.2000,-0.088770,0.003178
13.2200,-0.102694,0.013904
13.2400,-0.098112,0.008753
13.2600,-0.101362,0.007858
13.2800,-0.103334,0.007236
13.3000,-0.088079,0.008415
13.3200,-0.074229,0.008790
13.3400,-0.069220,0.007826
13.3600,-0.067580,0.007009
13.3800,-0.067233,0.006347
13.4000,-0.067291,0.005910
13.4200,-0.067500,0.005654
13.4400,-0.073883,0.004720
13.4600,-0.072632,0.004893
13.4800,-0.072678,0.004865
13.5000,-0.072936,0.004834
13.5200,-0.073216,0.004820
13.5400,-0.073481,0.004815
13.5600,-0.073724,0.004815
13.5800,-0.073949,0.004813
13.6000,-0.074154,0.004810
13.6200,-0.074342,0.004802
13.6400,-0.074516,0.004792
13.6600,-0.074677,0.004778
13.6800,-0.074828,0.004762
13.7000,-0.074968,0.004743
13.7200,-0.075102,0.004722
13.7400,-0.075227,0.004699
13.7600,-0.075347,0.004673
13.7800,-0.075459,0.004646
13.8000,-0.075565,0.004619
13.8200,-0.075668,0.004591
13.8400,-0.075766,0.004563
13.8600,-0.075861,0.004535
13.8800,-0.075951,0.004506
13.9000,-0.076038,0.004477
13.9200,-0.076120,0.004448
13.9400,-0.076199,0.004418
13.9600,-0.076274,0.004388
13.9800,-0.076346,0.004358
14.0000,-0.076414,0.004327
14.0200,-0.076478,0.004294
14.0400,-0.076538,0.004262
14.0600,-0.076594,0.004230
14.0800,-0.076647,0.004197
14.1000,-0.076694,0.004164
14.1200,-0.076739,0.004130
14.1400,-0.076778,0.004097
14.1600,-0.076814,0.004063
14.1800,-0.076845,0.004029
14.2000,-0.076872,0.003995
14.2200,-0.077541,0.003750
14.2400,-0.077854,0.003641
14.2600,-0.078066,0.003556
14.2800,-0.079194,0.003383
14.3000,-0.080272,0.003286
14.3200,-0.081280,0.003236
14.3400,-0.082528,0.003149
14.3600,-0.083314,0.003166
14.3800,-0.083997,0.003183
14.4000,-0.084526,0.003203
14.4200,-0.084880,0.003223
14.4400,-0.085037,0.003242
14.4600,-0.083910,0.003358
14.4800,-0.077233,0.003858
14.5000,-0.075211,0.003750
14.5200,-0.073935,0.003412
14.5400,-0.072851,0.002983
14.5600,-0.071807,0.002519
14.5800,-0.070759,0.002042
14.6000,-0.067079,0.002050
14.6200,-0.065408,0.002065
14.6400,-0.064436,0.001708
14.6600,-0.061528,0.002011
14.6800,-0.059697,0.002047
14.7000,-0.057822,0.000660
14.7200,-0.056239,0.000906
